nid	v	maxdeg	max_ratio	argmax_alpha
v30CCCACCACACCACACACACACCACACACACACACCACACACAACAACCACAADAEE	30	6	2.557584029019142e-07	43.466993469328585
v30CCCACCACACCACACACACACCACACACACACACCACACACAACACAACAACAAAE	30	6	2.0432854168310593e-07	43.466993469328585
v30CCCACCACACCACACACACACCACACACACACACCACACACACAAACACAACADEE	30	6	8.628115241032594e-07	21.872676300000002
v30CCCACCACACCACACACACACCACACACACACACCACACACACAAACCACAABABE	30	6	2.2783620277485313e-07	43.466993469328585
v30CCCACCACACCACACACACACCACACACACACACCACACACACAAACCACAADAEE	30	6	4.899060405832646e-07	21.872676300000002
v30CCCACCACACCACACACACACCACACACACACACCACACACACAACAACAACAAAE	30	6	2.01806770672399e-07	43.466993469328585
v30CCCACCACACCACACACACACCACACACACACACCACACACACAACACACAABABE	30	6	2.4278373041547314e-07	21.872676300000002
v30CCCACCACACCACACACACACCACACACACACACCACACACACAACACADEACAAE	30	6	3.4443584041434637e-07	43.466993469328585
v30CCCACCACACCACACACACACCACACACACACACCACACACACAACACCADEABAE	30	6	2.3676747053058274e-07	43.466993469328585
v30CCCACCACACCACACACACACCACACACACACACCACACACACACAABCACAABAE	30	6	3.564871909554332e-07	21.872676300000002
v30CCCACCACACCACACACACACCACACACACACACCACACACACACAACACAABABE	30	6	4.887902891419475e-07	2.1000000000000014
v30CCCACCACACCACACACACACCACACACACACACCACACACACACAACADEACAAE	30	6	2.772234666071881e-07	21.872676300000002
v30CCCACCACACCACACACACACCACACACACACACCACACACACACAACCADEAABE	30	6	1.9239695169655726e-07	43.466993469328585
v30CCCACCACACCACACACACACCACACACACACACCACACACACACAACCADEABAE	30	6	1.8792526147499628e-07	43.466993469328585
v30CCCACCACACCACACACACACCACACACACACACCACACACACACACACADEAABE	30	6	2.3539097181020578e-07	21.872676300000002
v30CCCACCACACCACACACACACCACACACACACACCACACACACACACACADEABAE	30	6	3.137651340076339e-07	21.872676300000002
v30CCCACCACACCACACACACACCACACACACACACCACACACACACACACADEADEE	30	6	3.3723044166616073e-07	43.466993469328585
v30CCCACCACACCACACACACACCACACACACACACCACACACACADECACAACAAAE	30	6	8.760464148392665e-07	21.872676300000002
v30CCCACCACACCACACACACACCACACACACACACCACACACACADECACAACADEE	30	6	7.780725974095828e-07	21.872676300000002
v30CCCACCACACCACACCAACACCAACACCAACACCAACACCAACACCAACACDEABE	30	6	2.596459810662554e-06	2.1000000000000014
v30CCCACCACACCACACCAACACCACACACAACACCACACACAACACACAACAACAAE	30	6	2.6041428881212733e-07	21.872676300000002
v30CCCACCACACCACACCAACACCACACACAACACCACACACAACACACACACAAAAE	30	6	3.26813146691312e-07	21.872676300000002
v30CCCACCACACCACACCAACACCACACACAACACCACACACAACACCACAACAAAAE	30	6	2.0374335955252118e-07	43.466993469328585
v30CCCACCACACCACACCAACACCACACACCAACACACACACACAACACAACACAABE	30	6	1.1451380200259246e-06	21.872676300000002
v30CCCACCACACCACACCAACACCACACACCAACACACACACACCAACACAACAAAAE	30	6	9.996018234974445e-07	21.872676300000002
v30CCCACCACACCACACCAACACCACACACCAACACACACACACCAACACAACAADEE	30	6	5.517472686119157e-06	2.1000000000000014
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACAAACACAACADEE	30	6	1.4665211241427494e-06	2.1000000000000014
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACAAACCACAABABE	30	6	7.40199070827347e-07	21.872676300000002
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACAACAACAACAAAE	30	6	5.580079526002302e-07	43.466993469328585
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACAACACACAABABE	30	6	6.083119726760148e-07	21.872676300000002
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACAACACADEACAAE	30	6	6.104422530849413e-07	21.872676300000002
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACAACACCADEABAE	30	6	1.5675064752051513e-06	2.1000000000000014
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACCAABABCACAABE	30	6	6.80424451518831e-07	2.1000000000000014
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACCAABACACAABAE	30	6	6.506781371611583e-07	2.1000000000000014
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACCAABACCADEABE	30	6	6.7903477216353e-07	2.1000000000000014
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACCAACAACAADEBE	30	6	1.0508388907882726e-06	21.872676300000002
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACCAACACADEAABE	30	6	3.907435320932754e-06	2.1000000000000014
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACCAACACADEABAE	30	6	1.1225420787316896e-05	2.1000000000000014
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACDEACACAACAAAE	30	6	2.4385431887719054e-06	2.1000000000000014
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACDEACACAACADEE	30	6	1.7549887969780314e-06	2.1000000000000014
v30CCCACCACACCACACCAACACCACACACCAACACCACACACACDEACCACAABABE	30	6	7.885084441823175e-07	2.1000000000000014
v30CCCACCACACCACACCAACACCACACACDEACCACACACAACCACACACAAACAAE	30	6	2.066248571308045e-06	21.872676300000002
v30CCCACCACACCACACCACACAACACACCACACAACACACCACACAACAACAACAAE	30	6	8.184332341314162e-07	43.466993469328585
v30CCCACCACACCACACCACACAACACACCACACAACACACCACACAACAACACAAAE	30	6	8.407995832266545e-07	43.466993469328585
v30CCCACCACACCACACCACACACACACACCACACACACACACACCAACACADEABAE	30	6	5.461657986397856e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACAACACACACCACACAACACAACACAAABE	30	6	2.7428203496438537e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACAACACACACACACAACACACAACAAAE	30	6	9.055350436314845e-07	21.872676300000002
v30CCCACCACACCACACCACACACCACACACAACACACCACACACAAACACACAADEE	30	6	4.2268429389172366e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACAACACACCACACACAACAACACAAAAE	30	6	2.331546743600291e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACAACACACCACACACAACAACACAABAE	30	6	2.236904815208933e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACAACACACCACACACAACACAACAADEE	30	6	4.2279304706054007e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACAACACACCACACACAACACACADEAAE	30	6	8.277380115705135e-07	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACAACACACACACACAACACAACAAAE	30	6	4.676159325548995e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACAACACACACACACAACACAACADEE	30	6	4.681080269269551e-06	2.1000000000000014
v30CCCACCACACCACACCACACACCACACACACAACACCACACACAAACACACAADEE	30	6	4.3623845309974834e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACAACACCACACACACAAABCACAABE	30	6	4.954837354140765e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACAACACCACACACACAAACACAABAE	30	6	9.506108006556639e-07	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACAACACCACACACACAAACCADEABE	30	6	4.468269866352252e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACAACACCACACACACAACAACAAABE	30	6	4.206045244928591e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACAACACCACACACACAACACADEAAE	30	6	4.946655818438132e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACAACACCACACACACAACACADEABE	30	6	1.2306304688427502e-06	2.1000000000000014
v30CCCACCACACCACACCACACACCACACACACACAACACACAACACAACACAACAAE	30	6	3.317806084496942e-05	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACAACCACACACAACAACACAABAE	30	6	1.7161621662005237e-05	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACAACCACACACACAAABCACAABE	30	6	5.308945938864955e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACAACCACACACACAAACACAABAE	30	6	1.7608888727602312e-05	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACAACCACACACACAAACCADEABE	30	6	7.4477928550740155e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACAACCACACACACACAABCADEAE	30	6	9.75294206839669e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACAACCACACACACACAACADEAAE	30	6	1.6870303764794076e-05	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACACACACAACAACACAABAE	30	6	7.792850847738687e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACACACACACACACACAAACACAABAE	30	6	5.728333148960803e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACACACACACACACACAACACADEABE	30	6	9.126994903159643e-07	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACACACACACACAACADEABE	30	6	8.63271797985417e-07	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACCACACAACACACAAABABE	30	6	3.0414946592809365e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACCACACACAACAAACADEAE	30	6	2.4517781200010654e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACCACACACAACAACAADEAE	30	6	9.082835026528302e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACACACACCACACACAACADECADEAE	30	6	2.0029832996472287e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACCACACACACAAAABCADEE	30	6	6.928017004047102e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACACACACCACACACACAAACAADEAE	30	6	6.2080145016171e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACACACACCACACACACAAACADBAEE	30	6	6.666205165356484e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACACACACCACACACACAACAABBABE	30	6	3.7894294857191464e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACCACACACACAACAADBAEE	30	6	1.0082524523474451e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACCACACACACAADECADEAE	30	6	1.2411862043349844e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACCACACACACACAAABBABE	30	6	3.5415730894317846e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACCACACACACACAAADBAEE	30	6	8.442256527626875e-07	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACCACACACACACAABABABE	30	6	8.428797020279148e-07	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACCACACACACACAABABBAE	30	6	8.628459559741348e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACACACACCACACACACADEABCADEE	30	6	6.951294419606298e-07	21.872676300000002
v30CCCACCACACCACACCACACACCACACACACACACACCACACACACADEACADEAE	30	6	7.204154662358647e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACACACACACCACACACADEACAACAABE	30	6	5.43872899706741e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAAACACCACACACACDEABCACAABE	30	6	1.1258632114227367e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCAAACACCACACACACDEACACAABAE	30	6	1.3321740476484051e-06	2.1000000000000014
v30CCCACCACACCACACCACACACCACACACCAAACACCACACACACDEACCADEABE	30	6	7.756326858158154e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACACACACACAAACACAABAE	30	6	6.794357049492456e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACACACACACAACACADEAAE	30	6	1.415254385747245e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCAACACACACACACACAACACADEABE	30	6	9.691550655891355e-07	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCAACACACACACACACCAAACADEAAE	30	6	1.8270439078660209e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCAACACACACACACACCAABACADEAE	30	6	9.656741662900645e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACACACACACDEACACAABAE	30	6	1.0671602794358956e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCAACACACCACACAACCAAAABACAAE	30	6	9.397313134658178e-07	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCAACACACCACACAACCAAACADABEE	30	6	6.337751964101562e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACAACCAACAABBABE	30	6	1.0637769592491285e-06	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACAACCAACAADABEE	30	6	1.1139192158668692e-06	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACAACCAADEBACAAE	30	6	9.16587863034888e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACAAAABCADEE	30	6	5.691338214312389e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACAAACAADEAE	30	6	7.398070247093131e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACAAACADBAEE	30	6	7.846462742651719e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACAACAABBABE	30	6	1.3267069709497887e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACAACAADBAEE	30	6	8.104119810267056e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACAADECADEAE	30	6	1.388386200160676e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACCAAAABADEE	30	6	8.078991326074133e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACCAAAABBABE	30	6	1.4589812559426522e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACCAAABABABE	30	6	7.939639933101503e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACCAAABABBAE	30	6	7.89259981800425e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACCAABAABABE	30	6	1.1140599355026724e-06	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACCAABAABBAE	30	6	7.593774647029056e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACCAABABABAE	30	6	5.994391591267602e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACCAADEBADEE	30	6	8.91526885019142e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACDEAABCADEE	30	6	9.392735818631918e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACDEAACADEAE	30	6	1.7583704388199947e-06	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACDEACAADEAE	30	6	1.2289606115330266e-06	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACACDEACADBAEE	30	6	9.801337111254294e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACADBAECACAABE	30	6	1.0358411399660681e-06	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACADBEACACAABE	30	6	6.608058001195183e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCAACACACCACACACADEACAACAABE	30	6	4.327476235429253e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACACACAACCACAABABABE	30	6	5.354472656845672e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACACACAACCADEABACAAE	30	6	5.785433467387306e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACACACACACACAABABABE	30	6	6.703986960472275e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACACACACACADEACADEAE	30	6	8.730391663844038e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACACACACACCAAAABADEE	30	6	8.722934666079811e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACACACACACCAAABABABE	30	6	4.4134068585209185e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACACACACACCAABAABABE	30	6	5.325262361281906e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACACACACACCAABABABAE	30	6	4.872114931503375e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACACACACACCADEABADEE	30	6	8.119552136276486e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACACACACACDEAACADEAE	30	6	8.58206858966047e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACACACACADBEACACAABE	30	6	3.9841461941964316e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACCACACACAACAAAABBAE	30	6	6.052173505022724e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACCACACACAACADEABBAE	30	6	8.560791229332677e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACCACACACACAAAABABAE	30	6	5.289382798800494e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACCACACACACAADEABABE	30	6	7.648634116959757e-07	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCACACACACCACACACACAADEABBAE	30	6	9.74684055316412e-07	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCACACACACCACACACACADABEADEE	30	6	1.2102802735447093e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCACACACACCACACACACADEAABABE	30	6	1.6964156231822345e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCACACACACCACACACACADEABABAE	30	6	8.488438135619705e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACCACACACACDABAEADEE	30	6	7.787100985539007e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACCACACACACDEAABABAE	30	6	4.953366750773323e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACCACACACADBABECADEE	30	6	8.682275255426311e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCACACACACCACACADABCACAABEAE	30	6	7.3624527668933e-07	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCADEACCACACACACDECAACAACAAE	30	6	1.8150068605107222e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCADEACCACACACACDECACAACAAAE	30	6	1.1476425627055645e-06	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCADEACCACACACACDECACAACAABE	30	6	1.162804645804976e-06	43.466993469328585
v30CCCACCACACCACACCACACACCACACACCADEACCACACACACDECACAACADEE	30	6	1.092374098297398e-06	21.872676300000002
v30CCCACCACACCACACCACACACCACACACCADEACCACACACACDECACACAADEE	30	6	1.598332389343975e-06	21.872676300000002
v30CCCACCACACCACACCACACACDEACCACACACAACCACACACAACACACACAABE	30	6	1.1487382336282697e-06	2.1000000000000014
v30CCCACCACCACACACACACACACACACACACACACACACACACACACAACACAABE	30	6	8.740405031306374e-06	21.872676300000002
v30CCCACCACCACACACACACACACACACACACACACACACACACACACACAACAABE	30	6	6.508385768064591e-06	21.872676300000002
v30CCCACCACCACACACACACACACACACACACACACACACACACACACACACAAABE	30	6	7.99361654177607e-06	21.872676300000002
v30CCCACCACCACACACACACACACACACACACACACACACACACACACACACAABAE	30	6	4.369016333115124e-06	21.872676300000002
v30CCCACCACCACACACACACCACACACAACACCACACACAACACACACACAACAABE	30	6	6.119426767749235e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACAACACCACACACAACACCACACACAAADEE	30	6	9.534997336847009e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACAACCACACACACAACACACACACAAABE	30	6	6.580414548792812e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACAACCACACACACAACACACACACAABAE	30	6	2.75130771338664e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACAACCACACACACAACCAACACAAACAAE	30	6	4.728772281597786e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACAACCACACACACAACCAACACACAABAE	30	6	9.048364846197729e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACAACCACACACACAACCAACACACAABBE	30	6	0.0001407827874533475	21.872676300000002
v30CCCACCACCACACACACACCACACACACAACCACACACACAACCACAACACAABAE	30	6	6.08884738286175e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACAACCACACACACAACCACAACACAABBE	30	6	9.497588648617931e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACAACCACACACACAACCACACACAAADEE	30	6	5.411503612251619e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACAACCACACACACAACCACACACADEAAE	30	6	0.00011629877568129841	21.872676300000002
v30CCCACCACCACACACACACCACACACACAACCACACACACAACCACACACADEDEE	30	6	0.0003850108200326782	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACACACACAACACACACACAACAABE	30	6	1.1639005113890427e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACACACACACAACACACACACAAABE	30	6	7.6112182448599415e-06	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACACACACACAACACACACACAABAE	30	6	2.6724342286589955e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACACACACACACAACACACAACAABE	30	6	7.453501895943614e-06	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACACACACACACAACACACACAAABE	30	6	6.493269645630063e-06	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACACACACACACACACACACAADEAE	30	6	9.213748334218258e-06	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACACACACACACACACACACADEAAE	30	6	1.0331414690790963e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCAACACACACACACCAABACAAAE	30	6	2.9043989255585505e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCAACACACACACACCAABACADEE	30	6	2.8368839158140423e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCACAACACACAACACAACACAAAE	30	6	3.591820054719773e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCACACACAACAACACACACAAAAE	30	6	2.698950615874656e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCACACACAACAACCAACACAAAAE	30	6	0.00011465547143019339	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCACACACAACACAACACACAAAAE	30	6	0.00012820512174565254	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCACACACAACACAACACACAADEE	30	6	0.00023097709930259771	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCACACACACAAACCAACACADEAE	30	6	6.601867735849367e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCACACACACAACAACACACAAAAE	30	6	0.0001264469849334512	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCACACACACAACACAACACADEAE	30	6	3.196295341670882e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCACACACACAACACCAACADABEE	30	6	5.854960041316006e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCACACACACACAAACACACAADEE	30	6	0.00026360548590454835	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCACACACACACAACCAACADABEE	30	6	5.177991896332442e-05	21.872676300000002
v30CCCACCACCACACACACACCACACACACACACCACACACACADECACACACAAAAE	30	6	0.00021040949316779837	21.872676300000002
v30CCCACCACCACACACCACACACACAACCACACACACAACCACACACACAABCAAAE	30	6	7.210939978749117e-07	43.466993469328585
v30CCCACCACCACACACCACACACACAACCACACACACAACCACACACACAABCADEE	30	6	7.084464429980522e-07	43.466993469328585
v30CCCACCACCACACACCACACACACACACACACACACACAACACACACACAACAABE	30	6	6.077409523584964e-06	21.872676300000002
v30CCCACCACCACACACCACACACACACACACACACACACACAACACACACACAAABE	30	6	5.2769661607748375e-06	21.872676300000002
v30CCCACCACCACACACCACACACACACACACACACACACACAACACACACACAABAE	30	6	3.3106500732499484e-06	21.872676300000002
v30CCCACCACCACACACCACACACACACACACACACACACACACAACACACACAAABE	30	6	3.7983213220660743e-06	21.872676300000002
v30CCCACCACCACACACCACACACACACACCAACACACACAACCAACACACAACAABE	30	6	7.37605626159738e-07	43.466993469328585
v30CCCACCACCACACACCACACACACACACCAACACACACACACCAACACACADEAAE	30	6	6.913520445688079e-07	43.466993469328585
v30CCCACCACCACACACCACACACACACACCAACACACACACACCAACACACADEDEE	30	6	1.193613700735839e-06	21.872676300000002
v30CCCACCACCACACACCACACACACACACCACACACACACAACACAACACACAADEE	30	6	1.3709737210091888e-06	21.872676300000002
v30CCCACCACCACACACCACACACACACACCACACACACACAACCAAACACACAADEE	30	6	7.29227775042419e-07	43.466993469328585
v30CCCACCACCACACACCACACACACACACCACACACACACACACACACACADEABAE	30	6	2.839285457641175e-06	21.872676300000002
v30CCCACCACCACACACCACACCACACACAACACACACACACAACACACACACAAAAE	30	6	1.8236329214034207e-06	21.872676300000002
v30CCCACCACCACACACCACACCACACACAACACACACACACAACACACACACAADEE	30	6	8.935117998504217e-06	21.872676300000002
v30CCCACCACCACACACCACACCACACACAACACACCAACACAACACACCAACAADEE	30	6	3.871204579536001e-05	21.872676300000002
v30CCCACCACCACACACCACACCACACACAACACACCACACACAACAACCAACADAEE	30	6	1.969224635492044e-05	21.872676300000002
v30CCCACCACCACACACCACACCACACACAACACACCACACACAACACACCAABADEE	30	6	3.098277252749223e-05	21.872676300000002
v30CCCACCACCACACACCACACCACACACACAACACACACACACAACACACACAAAAE	30	6	9.621338075322965e-07	21.872676300000002
v30CCCACCACCACACACCACACCACACACACAACACCAACACACAACACCAABACAAE	30	6	3.815492005032192e-06	21.872676300000002
v30CCCACCACCACACACCACACCACACACACAACACCACACACADEACCACACADEBE	30	6	1.3923369888320469e-05	21.872676300000002
v30CCCACCACCACACACCACACCACACACACACAACACACACACACAACACACAADEE	30	6	4.676486721848123e-06	21.872676300000002
v30CCCACCACCACACACCACACCACACACACCACACACCACACACACAACADEDEABE	30	6	6.693497381876036e-06	21.872676300000002
v30CCCACCACCACACACCACACCACACACACCACACACCADEACACACAACACDEABE	30	6	3.280870056872805e-06	21.872676300000002
v30CCCACCACCACACACCACACCACACACACCACACACCADEACACACACAACDEAAE	30	6	2.799302935996163e-06	21.872676300000002
v30CCCACCACCACACACCACACCACACACACCACACACCADEACACACACAACDEABE	30	6	3.170247019545994e-06	21.872676300000002
v30CCCACCACCACACACCACACCACACACACCACACACCADEACACACACACADEABE	30	6	2.3895593044097028e-06	21.872676300000002
v30CCCACCACCACCACAACACCACACCACAACACCACAACCACAACACACAACAAABE	30	6	9.091561569644443e-07	21.872676300000002
v30CCCACCACCACCACAACACCACACCACAACACCACACACCAAACACACAAACDEAE	30	6	1.3891471140920975e-06	21.872676300000002
v30CCCACCACCACCACAACACCACACCACAACACCACACACCAAACACACAACADEAE	30	6	2.444749631796136e-06	21.872676300000002
v30CCCACCACCACCACAACACCACACCACAACACCACACACCAAACACACACAABDEE	30	6	1.525044404396422e-06	21.872676300000002
v30CCCACCACCACCACAACACCACACCACAACACCACACACCACAACAACAAACAAAE	30	6	1.332687736092417e-06	21.872676300000002
v30CCCACCACCACCACAACACCACACCACAACACCACACACCACAACAACAACAAAAE	30	6	2.4091067672644073e-06	21.872676300000002
v30CCCACCACCACCACAACACCACACCACAACACCACACACCACAACAACADECAAAE	30	6	2.297421115369226e-06	21.872676300000002
v30CCCACCACCACCACACAACCACACCACACAACCACAACCACACAACCADEBACAAE	30	6	2.995737287720717e-06	21.872676300000002
v30CCCACCACCACCACACAACCACACCACACAACCACACACCACACAACCAAAABABE	30	6	9.395885303061216e-07	21.872676300000002
v30CCCACCACCACCACACAACCACACCACACAACCACACACCACACAACCADEABABE	30	6	1.0838802927481406e-06	21.872676300000002
v30CCCACCACCACCACACACAACACCACACACAACACCACACACAACACACAACAAAE	30	6	4.416277633288967e-07	21.872676300000002
v30CCCACCACCACCACACACAACACCACACACAACACCACACACAACACACAACAABE	30	6	3.7204532911896016e-07	21.872676300000002
