nid	v	max_rel	argmax_alpha	hero_abs	nrungs
v30CCCACCACCACCACACAACCACACCACACAACCACACACCACACAACCAAAABABE	30	5.043508452232592e-07	43.466993469328585	8.881784197001252e-16	10
v30CCCACCACCACCACACAACCACACCACACAACCACACACCACACAACCADEABABE	30	4.799528312350642e-07	43.466993469328585	8.881784197001252e-16	10
v30CCCACCACCACCACACACAACACCACACACAACACCACACACAACACACAACAAAE	30	1.2194090805332157e-07	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACACAACACCACACACAACACCACACACAACACACAACAABE	30	1.3001601263054518e-07	21.872676300000002	8.881784197001252e-16	10
v30CCCACCACCACCACACACAACACCACACACAACACCACACACAACACCAABACAAE	30	7.59693485669671e-08	43.466993469328585	6.661338147750939e-16	10
v30CCCACCACCACCACACACAACACCACACACAACACCACACACAACACCACAADAEE	30	7.592350393989649e-08	43.466993469328585	8.881784197001252e-16	10
v30CCCACCACCACCACACACACAACCACACACACAACCACACACACAACCACAABABE	30	6.621776372288544e-07	21.872676300000002	6.661338147750939e-16	10
v30CCCACCACCACCACACACACACACCACACACAACACACACACACAACACACAABAE	30	6.801945180090086e-07	43.466993469328585	7.771561172376096e-16	10
v30CCCACCACCACCACACACACACACCACACACAACACACCACACACAAACAACAABE	30	2.6548985744218036e-07	55.27909663310495	1.3322676295501878e-15	10
v30CCCACCACCACCACACACACACACCACACACAACACACCACACACAACAACADEAE	30	3.738086725150635e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACACACCACACACAACACACCACACACAACACAADEAE	30	5.85133752839376e-07	43.466993469328585	1.7763568394002505e-15	10
v30CCCACCACCACCACACACACACACCACACACACAACACCACACACAAACAACAABE	30	1.697729687427267e-07	43.466993469328585	1.3322676295501878e-15	10
v30CCCACCACCACCACACACACACACCACACACACAACACCACACACACAAABCADEE	30	1.671687497458288e-07	43.466993469328585	6.661338147750939e-16	10
v30CCCACCACCACCACACACACACACCACACACACAACACCACACACACAAACADEAE	30	1.734285039098328e-07	43.466993469328585	1.7763568394002505e-15	10
v30CCCACCACCACCACACACACACACCACACACACAACACCACACACACAACAADEAE	30	1.668180024921487e-07	43.466993469328585	8.881784197001252e-16	10
v30CCCACCACCACCACACACACACACCACACACACAACACCACACACACAACADBAEE	30	1.640420917812124e-07	43.466993469328585	1.7763568394002505e-15	10
v30CCCACCACCACCACACACACACACCACACACACACAACCACACACAACAACADEAE	30	2.027140306866661e-07	43.466993469328585	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACACACCACACACACACAACCACACACACAAABCADEE	30	1.7228373660445193e-07	43.466993469328585	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACACACCACACACACACAACCACACACACAAACADEAE	30	1.6554450116713417e-07	43.466993469328585	1.2212453270876722e-15	10
v30CCCACCACCACCACACACACACACCACACACACACAACCACACACACACAADBAEE	30	1.727204434200789e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACACACCACACACACACAACCACACACACADECADEAE	30	1.9573233271577493e-07	43.466993469328585	9.992007221626409e-16	10
v30CCCACCACCACCACACACACACACCACACACACACACACCACACACAACAAABBAE	30	4.6430719911019344e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACACACCACACACACACACACCACACACACAAAABABE	30	3.35114366596039e-07	43.466993469328585	6.661338147750939e-16	10
v30CCCACCACCACCACACACACACACCACACACACACACACCACACACACAAAABBAE	30	3.323347692005115e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACACACCACACACACACACACCACACACACAAABABAE	30	2.77934292144529e-07	43.466993469328585	2.55351295663786e-15	10
v30CCCACCACCACCACACACACACACCACACACACACACACCACACACACADEABABE	30	2.2612322217806864e-07	43.466993469328585	1.9984014443252818e-15	10
v30CCCACCACCACCACACACACACACCACACACACACACACCACACACACADEABBAE	30	2.1707121910478697e-07	43.466993469328585	6.661338147750939e-16	10
v30CCCACCACCACCACACACACACACCACACACACACACACCACACACADEACAADEE	30	5.80914192967805e-07	43.466993469328585	1.3322676295501878e-15	10
v30CCCACCACCACCACACACACCACACACACACACACCACACACACAACAACADEABE	30	1.2271983213439088e-05	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCAACAACACCACACACCAAACACACAABABE	30	1.3246315093312592e-06	21.872676300000002	8.881784197001252e-16	10
v30CCCACCACCACCACACACACCACACCAACACAACCACACACCAACAACCADEABAE	30	8.170313334795173e-07	43.466993469328585	1.7763568394002505e-15	10
v30CCCACCACCACCACACACACCACACCAACACAACCACACACCAACAACCADEABBE	30	5.794570799985053e-07	43.466993469328585	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACCACACCAACACACACCACACACCAAACAACADEABE	30	7.970413028088299e-07	21.872676300000002	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACCACACCAACACACACCACACACCAAACAADCADEEE	30	8.591121996967703e-07	43.466993469328585	1.2212453270876722e-15	10
v30CCCACCACCACCACACACACCACACCAACACACACCACACACCAACAAACADEAAE	30	5.344687794625228e-07	43.466993469328585	4.440892098500626e-16	10
v30CCCACCACCACCACACACACCACACCAACACACACCACACACCAACAAADCADEEE	30	8.512792598738358e-07	43.466993469328585	8.881784197001252e-16	10
v30CCCACCACCACCACACACACCACACCAACACACACCACACACCAACAACAADEABE	30	1.913872438073854e-06	21.872676300000002	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACCACACCAACACACACCACACACCAACAACADABEAE	30	4.167498510745728e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCAACACACACCACACACCAACAACADBAEAE	30	4.890243120715244e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCAACACACACCACACACCAACACAADABEAE	30	3.7894842986947546e-07	43.466993469328585	9.992007221626409e-16	10
v30CCCACCACCACCACACACACCACACCAACACACACCACACACCAACACAADBAEAE	30	5.288597795529231e-07	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACAAACACCACACACCADEACCACAABABE	30	1.7418340080179672e-06	21.872676300000002	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACCACACCACAACAACCACACACACAAACCACAABABE	30	6.270159346690875e-06	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACAACAACCACACACCACAAABCACAABAE	30	7.754889074742281e-07	21.872676300000002	1.6653345369377348e-15	10
v30CCCACCACCACCACACACACCACACCACAACAACCACACACCACAAACCADEAABE	30	4.2017623466032507e-07	21.872676300000002	1.3322676295501878e-15	10
v30CCCACCACCACCACACACACCACACCACAACAACCACACACCACAAACCADEABAE	30	5.808001726930197e-07	43.466993469328585	1.3322676295501878e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACACACACCACAACACADEABAE	30	2.928672418243068e-07	43.466993469328585	6.661338147750939e-16	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACACAAACACADEABE	30	4.3842654474982055e-06	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACACAACAACADEABE	30	4.177214492730999e-06	21.872676300000002	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCAAABACAACAABE	30	2.0020057201692385e-06	21.872676300000002	1.3322676295501878e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCAAACAACADEABE	30	6.71383124095736e-07	21.872676300000002	8.881784197001252e-16	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCAAACAADCADEEE	30	5.932643290804969e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCAAACACAADEABE	30	1.5189218054945145e-06	21.872676300000002	1.7763568394002505e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCACAAAABCADEAE	30	6.502266381450003e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCACAAABABCADEE	30	7.219179651741249e-07	21.872676300000002	9.992007221626409e-16	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCACAAACADABEAE	30	3.274746831583884e-07	43.466993469328585	1.2212453270876722e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCACAAACADBABEE	30	5.171798552183643e-07	21.872676300000002	6.661338147750939e-16	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCACAAACADBAEAE	30	3.1816341265651335e-07	21.872676300000002	1.7763568394002505e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCACAABABACADEE	30	2.6244695051030296e-07	21.872676300000002	8.881784197001252e-16	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCACAACAADABEAE	30	3.449448549557002e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCACAACAADBABEE	30	5.542268142752581e-07	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCACAACAADBAEAE	30	3.9830403532095046e-07	21.872676300000002	1.2212453270876722e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCACAACAADBAEBE	30	5.074309575340092e-07	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCACAADECADEAAE	30	4.7547277727399565e-07	21.872676300000002	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCADEACACADEABE	30	6.329821952137109e-07	21.872676300000002	1.4432899320127035e-15	10
v30CCCACCACCACCACACACACCACACCACAACACACCACACACCADEACADCADEEE	30	4.482087894642418e-07	43.466993469328585	1.9984014443252818e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACACACAACADBABEE	30	2.5974880088876505e-06	21.872676300000002	2.4424906541753444e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCAACAAACADEAAE	30	3.7839545290357093e-07	21.872676300000002	1.9984014443252818e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCAACAAACDABEAE	30	3.9088959771541705e-07	43.466993469328585	1.2212453270876722e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCAACAAADCADEEE	30	5.225632397059305e-07	43.466993469328585	6.661338147750939e-16	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCAACAACAADEABE	30	1.2640813493075315e-06	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCAACAACADABEAE	30	2.850213246425656e-07	43.466993469328585	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCAACAACADBAEAE	30	3.3445620124225426e-07	21.872676300000002	1.9984014443252818e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCACAAAABCADEAE	30	6.015919498261046e-07	43.466993469328585	1.3322676295501878e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCACAAABABCADEE	30	4.866009613882944e-07	21.872676300000002	1.4432899320127035e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCACAAACADABEAE	30	2.8125458932828655e-07	43.466993469328585	1.9984014443252818e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCACAAACADBABEE	30	4.198647954682809e-07	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCACAAACADBAEAE	30	3.171787276504001e-07	21.872676300000002	1.4432899320127035e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCACADEABCADEAE	30	6.24390075493831e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCACADEACADEAAE	30	3.9036887083550255e-07	21.872676300000002	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCACADEACDABEAE	30	4.150414222660787e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACACAACACCACACACCACADEADCADEEE	30	5.333678970784208e-07	43.466993469328585	1.3322676295501878e-15	10
v30CCCACCACCACCACACACACCACACCACACACAACAACACCACACACAAACAADEE	30	2.8935296444296195e-07	43.466993469328585	1.9984014443252818e-15	10
v30CCCACCACCACCACACACACCACACCACACACAACCAAACCACACACAADECADEE	30	2.7307085001598257e-07	21.872676300000002	1.4432899320127035e-15	10
v30CCCACCACCACCACACACACCACACCACACACAACCAACACACAACAACAACAAAE	30	1.4104421336862211e-06	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACACACAACCAACACCACACACAADBEBAE	30	2.787595421404272e-07	21.872676300000002	2.4424906541753444e-15	10
v30CCCACCACCACCACACACACCACACCACACACAACCACACACCAAACAACADEABE	30	5.169229659310243e-07	21.872676300000002	2.7755575615628914e-15	10
v30CCCACCACCACCACACACACCACACCACACACAACCACACACCAAACAADCADEEE	30	3.942324103835682e-07	43.466993469328585	8.881784197001252e-16	10
v30CCCACCACCACCACACACACCACACCACACACAACCACACACCAACAAACDABEAE	30	3.181727897839504e-07	43.466993469328585	1.887379141862766e-15	10
v30CCCACCACCACCACACACACCACACCACACACAACCACACACCAACAAADCADEEE	30	3.828408597097941e-07	43.466993469328585	8.881784197001252e-16	10
v30CCCACCACCACCACACACACCACACCACACACAACCACACACCAACACAADABEAE	30	2.373449451351317e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACACACAACCACACACCAACACAADBAEAE	30	3.2772461631894236e-07	21.872676300000002	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACCACACCACACACAACCACACACCACAAAABCADEAE	30	4.79168695059186e-07	43.466993469328585	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACCACACCACACACAACCACACACCACAACAADABEAE	30	2.287108476177169e-07	43.466993469328585	1.2212453270876722e-15	10
v30CCCACCACCACCACACACACCACACCACACACAACCACACACCACAACAADBAEAE	30	3.234254644687225e-07	21.872676300000002	1.5543122344752192e-15	10
v30CCCACCACCACCACACACACCACACCACACACAACCACACACCACACAAADBABEE	30	3.230065501359083e-07	43.466993469328585	1.6653345369377348e-15	10
v30CCCACCACCACCACACACACCACACCACACACACAAACACCACACACADEACADEE	30	2.116050723008578e-07	43.466993469328585	1.7763568394002505e-15	10
v30CCCACCACCACCACACACACCACACCACACACACAACAACCACACACACAAABABE	30	1.9125423265199754e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACACACACAACAACCACACACACAAABBAE	30	1.9576244366206927e-07	43.466993469328585	8.881784197001252e-16	10
v30CCCACCACCACCACACACACCACACCACACACACAACACACACACACACAABABAE	30	6.60197193078476e-06	21.872676300000002	1.3322676295501878e-15	10
v30CCCACCACCACCACACACACCACACCACACACACAACACACACACACADEACADEE	30	3.1285013865386413e-06	21.872676300000002	9.992007221626409e-16	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACACAADEABCADEE	30	2.0958666635090274e-06	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACACADEAABCADEE	30	1.772991908270702e-06	21.872676300000002	1.7763568394002505e-15	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCAAAABACAADEE	30	1.1212769920098867e-06	21.872676300000002	1.3322676295501878e-15	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCAAACAAADABEE	30	3.881436132143518e-07	43.466993469328585	1.7763568394002505e-15	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCAAACAAADBAEE	30	4.136631993537143e-07	21.872676300000002	8.881784197001252e-16	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCAACADEADABEE	30	4.827359641176231e-07	43.466993469328585	3.774758283725532e-15	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCAACADEADBAEE	30	3.7466933591054245e-07	21.872676300000002	1.2212453270876722e-15	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCAADEABACADEE	30	2.5978849413520807e-07	21.872676300000002	1.7763568394002505e-15	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCACAAAABABBAE	30	4.725295593385998e-07	21.872676300000002	2.6645352591003757e-15	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCACAAABABAABE	30	4.7235907940739047e-07	43.466993469328585	8.881784197001252e-16	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCACADEABABBAE	30	5.882679551305476e-07	21.872676300000002	1.3322676295501878e-15	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCADEAABACADEE	30	2.8851689979318597e-07	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCADEABACAADEE	30	1.0396357983945795e-06	21.872676300000002	9.992007221626409e-16	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCADEACAADABEE	30	3.1616334340354555e-07	43.466993469328585	2.220446049250313e-15	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACCADEACAADBAEE	30	3.980487144616316e-07	21.872676300000002	9.992007221626409e-16	10
v30CCCACCACCACCACACACACCACACCACACACACACCACACACDEACAAACADEAE	30	4.203531551878377e-07	43.466993469328585	8.881784197001252e-16	10
v30CCCACCACCACCACACACACCACACCACACADECACACACCACACAACADECAABE	30	3.254318731072717e-07	43.466993469328585	1.7763568394002505e-15	10
v30CCCACCACCACCACACACACDECACACACACACACACACACACACACACAACAABE	30	6.82976250868916e-07	21.872676300000002	1.4432899320127035e-15	10
v30CCCACCACCACCACACCACAACACCACAACCACAACACCACAACACAACAACAABE	30	1.0004549258862796e-06	21.872676300000002	1.5543122344752192e-15	10
v30CCCACCACCACCACACCACAACACCACAACCACAACACCACAACCAAACAACAABE	30	3.5479448705327285e-07	43.466993469328585	2.220446049250313e-15	10
v30CCCACCACCACCACACCACAACACCACAACCACAACACCACAACCACAACAAAABE	30	4.1991220461527616e-07	43.466993469328585	1.5543122344752192e-15	10
v30CCCACCACCACCACACCACAACACCACAACCACAACACCACAACCACAACAADEBE	30	6.38653277522705e-07	21.872676300000002	7.771561172376096e-16	10
v30CCCACCACCACCACACCACAACACCACACACACAACACACACACACAACACAABAE	30	3.7971454554885663e-06	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACAACACCACACACACAACACCACAACACAACAACAABE	30	3.8084235086971354e-07	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACAACACCACACACACAACACCACACAACAACAAACAAE	30	2.820777382919964e-07	43.466993469328585	1.2212453270876722e-15	10
v30CCCACCACCACCACACCACAACACCACACACACAACACCACACACAAACAACAABE	30	3.8991190744480507e-07	21.872676300000002	1.3322676295501878e-15	10
v30CCCACCACCACCACACCACAACACCACACACACAACACCACACACACAAABCADEE	30	2.595769035648942e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACAACACCACACACACAACACCACACACACAAACADEAE	30	2.6734878247830373e-07	43.466993469328585	9.992007221626409e-16	10
v30CCCACCACCACCACACCACAACACCACACACACAACACCACACACACAACAADEAE	30	2.629549321761161e-07	43.466993469328585	6.661338147750939e-16	10
v30CCCACCACCACCACACCACAACACCACACACACAACACCACACACACAACADBAEE	30	2.534371502276623e-07	43.466993469328585	9.992007221626409e-16	10
v30CCCACCACCACCACACCACAACACCACACACCAAACACCACACACACDEAACAAAE	30	3.475128533433259e-07	43.466993469328585	1.3322676295501878e-15	10
v30CCCACCACCACCACACCACAACACCACACACCAAACACCACACACACDEAACADEE	30	3.5207922210617235e-07	43.466993469328585	1.3322676295501878e-15	10
v30CCCACCACCACCACACCACAACACCACACACCAAACACCACACACACDEABCADEE	30	3.853157536668408e-07	43.466993469328585	1.3322676295501878e-15	10
v30CCCACCACCACCACACCACAACACCACACACCAAACACCACACACACDEACADEAE	30	3.2746539643794127e-07	43.466993469328585	1.3322676295501878e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAAACCACACAACCADEBACAAE	30	5.02982772619564e-07	43.466993469328585	1.3322676295501878e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAAACCACACACACADECADEAE	30	5.530156780273128e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAAACCACACACACCADEBADEE	30	4.411614031750128e-07	43.466993469328585	1.2212453270876722e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAAACCACACACACDAEACAABE	30	2.8650396423178947e-07	43.466993469328585	2.6645352591003757e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACACACACAACAACADEAE	30	1.976176978217688e-06	21.872676300000002	1.5543122344752192e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACACACACACAAACADEAE	30	2.407858029442706e-06	21.872676300000002	7.771561172376096e-16	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACACACACACCAAABADEE	30	8.108923997836825e-07	21.872676300000002	3.1086244689504383e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACAACACAAACAAAAE	30	5.179216720392018e-07	43.466993469328585	4.440892098500626e-16	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACAACACAAACAADEE	30	6.170480912962061e-07	21.872676300000002	1.5543122344752192e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACAACCAAAABABE	30	2.8037362957684214e-07	55.27909663310495	2.4424906541753444e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACAACCAAABAABE	30	3.520474370458038e-07	55.27909663310495	1.6653345369377348e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACAACCADEAABAE	30	2.7490344721456596e-07	43.466993469328585	8.881784197001252e-16	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACAACCADEABABE	30	2.8345219814048327e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACAADCACAABEAE	30	3.486622694069891e-07	55.27909663310495	8.881784197001252e-16	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACACAACAAABBAE	30	3.07807986017777e-07	43.466993469328585	1.5543122344752192e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACACACAAAABABE	30	3.2067032034361466e-07	55.27909663310495	1.5543122344752192e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACACACAAAABBAE	30	3.202898094788113e-07	43.466993469328585	7.771561172376096e-16	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACACACADAEADEE	30	5.770325237855509e-07	43.466993469328585	9.992007221626409e-16	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACACACADEABABE	30	4.1491941851473543e-07	43.466993469328585	1.4432899320127035e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACACACADEABBAE	30	4.4917925829513223e-07	43.466993469328585	1.4432899320127035e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACACADBAECADEE	30	4.139412786913329e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACAACACCACACACCACAACACCACACACADBEACADEE	30	2.853411208423203e-07	43.466993469328585	1.5543122344752192e-15	10
v30CCCACCACCACCACACCACAACACCACACACCADEACCACACACACDECAACAABE	30	4.96401915603495e-07	43.466993469328585	7.771561172376096e-16	10
v30CCCACCACCACCACACCACAACACCACACACCADEACCACACACACDECACAABAE	30	4.5000598541930554e-07	43.466993469328585	6.661338147750939e-16	10
v30CCCACCACCACCACACCACACAACCACACACACACAACCACACACACAAABCADEE	30	1.6515088265716126e-06	21.872676300000002	9.992007221626409e-16	10
v30CCCACCACCACCACACCACACAACCACACACCAACAACCACACACACAAABCADEE	30	6.143606883187055e-07	21.872676300000002	9.992007221626409e-16	10
v30CCCACCACCACCACACCACACAACCACACACCAACAACCACACACACAAACADEAE	30	1.998141194735334e-06	21.872676300000002	1.4432899320127035e-15	10
v30CCCACCACCACCACACCACACAACCACACACCACACAACCACACACACDEAABABE	30	4.688357590758752e-07	43.466993469328585	8.881784197001252e-16	10
v30CCCACCACCACCACACCACACACAACACACCACACACAACACACACACACAADEAE	30	2.6313562196161636e-06	21.872676300000002	8.881784197001252e-16	10
v30CCCACCACCACCACACCACACACAACACACCACACACAACACACCAACACAADEAE	30	1.9745560138069785e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACACACAACACACCACACACAACACACCACAACAADEBE	30	5.78572016364418e-07	21.872676300000002	1.5543122344752192e-15	10
v30CCCACCACCACCACACCACACACAACACACCACACACAACACACCACACAAADEBE	30	5.60372371490213e-07	21.872676300000002	1.9984014443252818e-15	10
v30CCCACCACCACCACACCACACACACACACACCAACACACACACACACAAACADEAE	30	1.428013592376384e-06	21.872676300000002	1.6653345369377348e-15	10
v30CCCACCACCACCACACCACACACACACACACCAACACACACACACACDEACADEAE	30	4.752960835514815e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACACACACCACACACAACACAACCACACACAACAABBAE	30	3.6924056409409114e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACACACACCACACACAACACAACCACACACAADECADEE	30	3.6251790094547543e-07	43.466993469328585	5.551115123125783e-16	10
v30CCCACCACCACCACACCACACACACCACACACAACACACACCACACACAAADEBAE	30	2.8009114755641027e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACACACACCACACACACAAACACCACACACADEACADEE	30	2.4063002037699734e-07	43.466993469328585	9.992007221626409e-16	10
v30CCCACCACCACCACACCACACACACCACACACACAACAACCACACACACAAABABE	30	3.472346225122943e-07	21.872676300000002	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACACACACCACACACACAACAACCACACACACAAABBAE	30	2.034610187537243e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACACACACCACACACACAACACACACACACADEACADEE	30	1.783311715258688e-06	21.872676300000002	8.881784197001252e-16	10
v30CCCACCACCACCACACCACACACACCACACACACAACACACCACACACAAADEBAE	30	2.683910683776679e-07	43.466993469328585	1.3322676295501878e-15	10
v30CCCACCACCACCACACCACACACACCACACACACACAAACCACACACAADECADEE	30	2.9193948105506024e-07	43.466993469328585	1.6653345369377348e-15	10
v30CCCACCACCACCACACCACACACACCACACACACACAAACCACACACACADEBABE	30	2.712891109965806e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACACACACCACACACCAAACAACCACACACADBECADEE	30	2.228046173525016e-07	55.27909663310495	6.661338147750939e-16	10
v30CCCACCACCACCACACCACACACACCACACACCAAACACACACACACACDEABABE	30	2.3592567518354437e-07	43.466993469328585	2.220446049250313e-15	10
v30CCCACCACCACCACACCACACACACCACACACCAAACACACACACACADEACADEE	30	5.125710576219917e-07	43.466993469328585	1.1102230246251565e-15	10
v30CCCACCACCACCACACCACACACACCACACACCAACAACACCACACAADCAAAEAE	30	3.46899059584549e-07	55.27909663310495	9.992007221626409e-16	10
v30CCCACCACCACCACACCACACACACCACACACCACAAACACCACACAACDABEABE	30	3.080595694861956e-07	43.466993469328585	1.4432899320127035e-15	10
v30CCCACCACCACCACACCACACACACCACACACCACAAACACCACACAADCADEEAE	30	3.5149608905858555e-07	55.27909663310495	1.5543122344752192e-15	10
v30CCCACCACCACCACACCACACACACCACACACCACAACAACCACACAACDABEABE	30	2.953677255252362e-07	43.466993469328585	1.4432899320127035e-15	10
v30CCCACCACCACCACACCACACACACCACACACCACAACAACCACACACAADAEABE	30	3.343826192157301e-07	43.466993469328585	1.3322676295501878e-15	10
v30CCCACCACCACCACACCACACACACCACACACCACACAAACCACACACAADAEABE	30	3.701027536583487e-07	43.466993469328585	9.992007221626409e-16	10
